SITEID,MONTH,TYPE,VALUE,
USR0000OSPA,20150101,TMAX,-78,
USR0000OSPA,20150101,TMIN,-172,
USR0000OSPA,20150101,TAVG,-132,
USR0000GBAX,20150101,TMAX,150,
USR0000GBAX,20150101,TMIN,22,
USR0000GBAX,20150101,TAVG,93,
USR0000CPOT,20150101,TMAX,100,
USR0000CPOT,20150101,TMIN,-44,
USR0000CPOT,20150101,TAVG,16,
USR0000GBRE,20150101,TMAX,161,
USR0000GBRE,20150101,TMIN,-22,
USR0000GBRE,20150101,TAVG,60,
ASN00035049,20150101,PRCP,0,
USR0000ABUC,20150101,TMAX,-39,
USR0000ABUC,20150101,TMIN,-172,
USR0000ABUC,20150101,TAVG,-96,
ASN00070083,20150101,PRCP,0,
CA003035340,20150101,TMAX,45,
CA003035340,20150101,TMIN,-60,
CA003035340,20150101,PRCP,0,
CA003035340,20150101,SNOW,0,
CA003035340,20150101,SNWD,0,
USC00515000,20150101,PRCP,5,700
US1AZMR0234,20150101,PRCP,8,
USC00500249,20150101,TMAX,0,
USC00500249,20150101,TMIN,-72,
USC00500249,20150101,TOBS,-61,
USC00500249,20150101,SNWD,76,
US1AZMR0203,20150101,PRCP,30,
USC00487388,20150101,TMAX,-167,800
USC00487388,20150101,TMIN,-250,800
USC00487388,20150101,PRCP,0,800
USC00487388,20150101,SNOW,0,
USC00487388,20150101,SNWD,0,800
US1AZMR0192,20150101,PRCP,13,
USC00466325,20150101,TMAX,6,700
USC00466325,20150101,TMIN,-94,700
USC00466325,20150101,TOBS,-94,700
USC00466325,20150101,PRCP,0,700
USC00464840,20150101,TMAX,6,700
USC00464840,20150101,TMIN,-67,700
USC00464840,20150101,TOBS,-33,700
USC00464840,20150101,PRCP,0,700
USC00464840,20150101,SNOW,0,
USC00464840,20150101,SNWD,0,
USC00464840,20150101,AWND,125,
USC00464840,20150101,WDFG,240,
USC00464840,20150101,WESD,0,
USC00464840,20150101,WSFG,201,
ASN00068239,20150101,TMAX,303,
ASN00068239,20150101,TMIN,153,
ASN00068239,20150101,PRCP,0,
ASN00034029,20150101,PRCP,175,
USC00450587,20150101,TMAX,33,1700
USC00450587,20150101,TMIN,-61,1700
USC00450587,20150101,TOBS,-6,1700
USC00450587,20150101,PRCP,0,1700
USC00450587,20150101,SNOW,0,
USC00450587,20150101,SNWD,0,
USC00435733,20150101,TMAX,-61,700
USC00435733,20150101,TMIN,-144,700
USC00435733,20150101,TOBS,-83,700
USC00435733,20150101,PRCP,0,700
USC00435733,20150101,SNOW,0,
USC00435733,20150101,SNWD,51,700
USC00201818,20150101,TMAX,-50,600
USC00201818,20150101,TMIN,-106,600
USC00201818,20150101,TOBS,-61,600
USC00201818,20150101,PRCP,0,600
USC00201818,20150101,SNOW,0,
USC00201818,20150101,SNWD,0,
USC00193624,20150101,TMAX,6,1900
USC00193624,20150101,TMIN,-100,1900
USC00193624,20150101,TOBS,-11,1900
USC00193624,20150101,PRCP,0,1900
USC00193624,20150101,SNOW,0,
USC00193624,20150101,SNWD,0,
ASN00056239,20150101,PRCP,0,
RSM00031478,20150101,TMAX,-198,
RSM00031478,20150101,TMIN,-380,
RSM00031478,20150101,PRCP,0,
RSM00031478,20150101,SNWD,351,
RSM00031478,20150101,TAVG,-319,
USC00174193,20150101,TMAX,-39,700
USC00174193,20150101,TMIN,-122,700
USC00174193,20150101,TOBS,-78,700
USC00174193,20150101,PRCP,0,700
USC00174193,20150101,SNOW,0,
USC00174193,20150101,SNWD,0,
USC00162212,20150101,TMAX,122,800
USC00162212,20150101,TMIN,17,800
USC00162212,20150101,TOBS,61,800
USC00162212,20150101,PRCP,0,800
USC00164739,20150101,TMAX,100,600
USC00164739,20150101,TMIN,0,600
USC00164739,20150101,TOBS,28,600
USC00164739,20150101,PRCP,0,600
USC00164739,20150101,SNOW,0,
USC00164739,20150101,SNWD,0,
ASN00056095,20150101,PRCP,0,
RSM00030829,20150101,TMAX,-180,
RSM00030829,20150101,TAVG,-223,
USC00151810,20150101,TMAX,0,700
USC00151810,20150101,TMIN,-100,700
USC00151810,20150101,TOBS,-56,700
USC00151810,20150101,PRCP,0,700
USC00151810,20150101,SNOW,0,
USC00151810,20150101,SNWD,0,700
USC00155067,20150101,TMAX,39,1700
USC00155067,20150101,TMIN,-72,1700
USC00155067,20150101,PRCP,0,700
RSM00029634,20150101,TAVG,-34,
RSM00028434,20150101,TAVG,-246,
RSM00023987,20150101,TMIN,-287,
RSM00023987,20150101,PRCP,41,
RSM00023987,20150101,SNWD,701,
RSM00023987,20150101,TAVG,-156,
USC00142432,20150101,TMAX,-56,800
USC00142432,20150101,TMIN,-172,800
USC00142432,20150101,TOBS,-78,800
USC00142432,20150101,PRCP,0,800
USC00142432,20150101,SNOW,0,
USC00142432,20150101,SNWD,0,800
RSM00025551,20150101,SNWD,559,
RSM00025551,20150101,TAVG,-106,
RSM00022550,20150101,TMIN,-139,
RSM00022550,20150101,PRCP,20,
RSM00022550,20150101,SNWD,391,
RSM00022550,20150101,TAVG,-98,
ASN00066156,20150101,PRCP,0,
USC00417622,20150101,TMAX,72,700
USC00417622,20150101,TMIN,39,700
USC00417622,20150101,TOBS,39,700
USC00417622,20150101,PRCP,130,700
ASN00009206,20150101,PRCP,0,
US10fron018,20150101,PRCP,0,
US10fron007,20150101,PRCP,0,
USC00410176,20150101,TMAX,-11,
USC00410176,20150101,TMIN,-72,
USC00410176,20150101,TOBS,-44,
USC00410176,20150101,SNOW,0,
USC00410176,20150101,SNWD,0,
USC00410176,20150101,WT01,1,
USC00410176,20150101,WT04,1,
USC00410176,20150101,WT06,1,
CA002402684,20150101,TAVG,-286,
ASN00033054,20150101,PRCP,0,
USC00394630,20150101,TMAX,-33,700
USC00394630,20150101,TMIN,-178,700
USC00394630,20150101,TOBS,-100,700
USC00394630,20150101,PRCP,0,700
USC00394630,20150101,SNOW,0,
USC00394630,20150101,SNWD,152,700
US10adam010,20150101,PRCP,0,
UPM00034401,20150101,TAVG,-110,
USC00383216,20150101,PRCP,0,700
UPM00033717,20150101,TAVG,-83,
USC00359068,20150101,PRCP,0,800
USC00359068,20150101,SNOW,0,
USC00359068,20150101,SNWD,25,
US1WYHS0011,20150101,PRCP,0,
US1WYHS0011,20150101,SNOW,0,
KZ000035576,20150101,TMAX,-20,
KZ000035576,20150101,TAVG,-98,
US1WYTT0009,20150101,PRCP,0,
US1WYTT0009,20150101,SNOW,0,
US1WYTT0009,20150101,SNWD,432,
US1WYTT0009,20150101,WESF,0,
US1WIRC0003,20150101,PRCP,0,
US1WIRC0003,20150101,SNOW,0,
US1WIRC0003,20150101,SNWD,0,
US1WIRC0003,20150101,WESD,0,
US1WIRC0003,20150101,WESF,0,
US1WVWT0001,20150101,PRCP,0,
US1WVWT0001,20150101,SNOW,0,
US1WVWT0001,20150101,SNWD,0,
US1WVWT0001,20150101,WESD,0,
US1WVWT0001,20150101,WESF,0,
US1VAYR0001,20150101,PRCP,0,
US1VAYR0001,20150101,SNOW,0,
US1WAKG0181,20150101,PRCP,0,
US1WAKG0181,20150101,SNOW,0,
US1WAKG0181,20150101,SNWD,0,
US1WAKG0181,20150101,WESD,0,
US1WAKG0181,20150101,WESF,0,
JA000047778,20150101,TAVG,31,
US1VAFV0002,20150101,PRCP,0,
US1VAFV0002,20150101,SNOW,0,
US1VAFV0002,20150101,SNWD,0,
US1VAFV0002,20150101,WESD,0,
US1VAFV0002,20150101,WESF,0,
US1VAMN0009,20150101,PRCP,0,
US1VAMN0009,20150101,SNOW,0,
IR000040841,20150101,TMAX,185,
IR000040841,20150101,TMIN,-60,
IR000040841,20150101,PRCP,0,
IR000040841,20150101,TAVG,50,
JA000047406,20150101,TMAX,-28,
JA000047406,20150101,PRCP,5,
JA000047406,20150101,TAVG,-83,
US1TXTV0231,20150101,PRCP,130,
US1TXMCM004,20150101,PRCP,152,
US1TXTN0023,20150101,PRCP,104,
US1TXLL0026,20150101,PRCP,0,
SWE00139802,20150101,TMAX,2,
SWE00139802,20150101,TMIN,-24,
SWE00139802,20150101,PRCP,23,
SWE00139802,20150101,SNWD,90,
USC00275703,20150101,TMAX,-11,700
USC00275703,20150101,TMIN,-139,700
USC00275703,20150101,TOBS,-72,700
USC00275703,20150101,PRCP,0,700
USC00275703,20150101,SNOW,0,
USC00275703,20150101,SNWD,0,700
SWE00139758,20150101,PRCP,64,
SWE00139758,20150101,SNWD,130,
ASN00060055,20150101,PRCP,12,
USC00255312,20150101,PRCP,0,700
USC00255312,20150101,SNOW,0,
USC00255312,20150101,SNWD,76,
USC00265194,20150101,TMAX,-11,700
USC00265194,20150101,TMIN,-161,700
USC00265194,20150101,TOBS,-156,700
USC00265194,20150101,PRCP,0,700
USC00265194,20150101,SNOW,0,
USC00265194,20150101,SNWD,0,
SWE00139134,20150101,TMAX,63,
SWE00139134,20150101,TMIN,-34,
SWE00139134,20150101,PRCP,26,
SWE00138606,20150101,TMAX,75,
SWE00138606,20150101,TMIN,35,
SWE00138606,20150101,PRCP,4,
USC00247894,20150101,TMAX,-111,1600
USC00247894,20150101,TMIN,-194,1600
USC00247894,20150101,TOBS,-111,1600
USC00247894,20150101,PRCP,0,1600
SWE00138266,20150101,PRCP,392,
SWE00138266,20150101,SNWD,0,
SWE00137994,20150101,PRCP,0,
SWE00137994,20150101,SNWD,0,
USC00238171,20150101,PRCP,0,700
USC00237309,20150101,TMAX,28,800
USC00237309,20150101,TMIN,-78,800
USC00237309,20150101,PRCP,0,800
SPE00120305,20150101,TMAX,133,
SPE00120305,20150101,TMIN,-52,
SPE00120305,20150101,PRCP,0,
ASN00058218,20150101,PRCP,200,
SGM00061697,20150101,TMAX,330,
SGM00061697,20150101,TAVG,223,
SPE00119954,20150101,TMAX,174,
SPE00119954,20150101,TMIN,18,
SPE00119954,20150101,PRCP,0,
USC00212486,20150101,PRCP,0,700
USC00212486,20150101,SNOW,0,
USC00212486,20150101,SNWD,76,700
ASN00029127,20150101,TMAX,396,
ASN00029127,20150101,TMIN,275,
ASN00029127,20150101,PRCP,0,
US1ORLN0057,20150101,PRCP,0,
US1ORLN0057,20150101,SNOW,0,
ASN00021012,20150101,PRCP,0,
US1ORJC0029,20150101,PRCP,0,
US1ORJC0029,20150101,SNOW,0,
US1ORJC0029,20150101,SNWD,0,
US1ORBN0096,20150101,PRCP,0,
US1ORBN0096,20150101,SNOW,0,
GME00132634,20150101,TMAX,47,
GME00132634,20150101,TMIN,5,
GME00132634,20150101,PRCP,0,
GME00132634,20150101,SNWD,0,
US1OKWW0004,20150101,PRCP,0,
US1OKWW0004,20150101,SNOW,0,
US1ORBN0033,20150101,PRCP,0,
US1ORBN0033,20150101,SNOW,0,
GMM00010396,20150101,TMAX,45,
GMM00010396,20150101,TMIN,18,
GMM00010396,20150101,PRCP,0,
GMM00010396,20150101,SNWD,0,
US1OKCV0053,20150101,PRCP,0,
US1OKCV0053,20150101,SNOW,0,
US1OKCV0053,20150101,SNWD,0,
ASN00041493,20150101,PRCP,0,
US1OHAT0011,20150101,PRCP,0,
US1OHAT0011,20150101,SNOW,0,
ASN00042000,20150101,PRCP,0,
US1NYSF0034,20150101,PRCP,0,
US1NYON0007,20150101,PRCP,0,
GME00127894,20150101,TMAX,24,
GME00127894,20150101,TMIN,-91,
GME00127894,20150101,PRCP,0,
GME00127894,20150101,SNWD,260,
GME00122542,20150101,TMAX,56,
GME00122542,20150101,TMIN,11,
GME00122542,20150101,PRCP,29,
GME00122542,20150101,SNWD,0,
GME00122566,20150101,TMAX,37,
GME00122566,20150101,TMIN,6,
GME00122566,20150101,PRCP,0,
GME00122566,20150101,SNWD,0,
GME00121018,20150101,TMAX,55,
GME00121018,20150101,TMIN,31,
GME00121018,20150101,PRCP,24,
GME00121018,20150101,SNWD,0,
US1NMSF0026,20150101,PRCP,0,
US1NMRA0044,20150101,PRCP,8,
US1NMRA0044,20150101,SNOW,10,
US1NMRA0044,20150101,SNWD,10,
US1NMRA0044,20150101,WESD,8,
US1NMRA0044,20150101,WESF,8,
US1NMSC0026,20150101,PRCP,0,
US1NMSC0026,20150101,SNOW,0,
FRM00007181,20150101,TMIN,-45,
FRM00007181,20150101,PRCP,0,
FRM00007181,20150101,TAVG,-19,
FRM00061998,20150101,TMAX,123,
FRM00061998,20150101,PRCP,0,
FRM00061998,20150101,TAVG,78,
US1NMDA0278,20150101,PRCP,0,
US1NMDA0278,20150101,SNOW,0,
US1NMOT0065,20150101,PRCP,0,
US1NMOT0065,20150101,SNOW,0,
PA000086068,20150101,TMAX,398,
PA000086068,20150101,TMIN,294,
PA000086068,20150101,TAVG,351,
PK000041560,20150101,TAVG,51,
PL000012385,20150101,TMAX,15,
PL000012385,20150101,TMIN,-27,
PL000012385,20150101,PRCP,15,
PL000012385,20150101,SNWD,41,
PL000012385,20150101,TAVG,7,
RQ1PRRN0004,20150101,PRCP,5,
USC00087826,20150101,PRCP,0,1700
USC00087826,20150101,TMAX,172,1700
USC00087826,20150101,TMIN,139,1700
USC00087826,20150101,TOBS,167,1700
USC00100915,20150101,TMAX,-72,830
USC00100915,20150101,TMIN,-250,830
USC00100915,20150101,TOBS,-144,830
USC00100915,20150101,PRCP,0,830
USC00100915,20150101,SNOW,0,
USC00100915,20150101,SNWD,0,
NOE00134574,20150101,PRCP,150,
NUM00078741,20150101,TAVG,289,
NOE00110128,20150101,PRCP,0,
NOE00110128,20150101,SNWD,0,
ASN00054016,20150101,PRCP,22,
NLE00109382,20150101,PRCP,61,
NLE00109382,20150101,SNWD,0,
NLE00109228,20150101,PRCP,55,
NLE00109228,20150101,SNWD,0,
ASN00024511,20150101,TMAX,335,
ASN00024511,20150101,TMIN,220,
ASN00024511,20150101,PRCP,0,
NLE00101881,20150101,PRCP,36,
NLE00101881,20150101,SNWD,0,
USC00030220,20150101,TMAX,50,800
USC00030220,20150101,TMIN,22,800
USC00030220,20150101,TOBS,33,800
USC00030220,20150101,PRCP,0,800
USC00030220,20150101,SNOW,0,
USC00030220,20150101,SNWD,0,
USC00031140,20150101,TMAX,61,700
USC00031140,20150101,TMIN,-22,700
USC00031140,20150101,TOBS,22,700
USC00031140,20150101,PRCP,0,700
USC00031140,20150101,SNOW,0,
USC00031140,20150101,SNWD,0,700
MAM00067012,20150101,TAVG,294,
CHM00051777,20150101,TMAX,0,
CHM00051777,20150101,TMIN,-155,
CHM00051777,20150101,TAVG,-95,
ASN00040449,20150101,PRCP,0,
CA1NB000042,20150101,PRCP,0,
US1MDMG0065,20150101,PRCP,0,
US1MDMG0065,20150101,SNOW,0,
CA1NS000003,20150101,PRCP,0,
CA1NS000003,20150101,SNOW,0,
US1MDQA0006,20150101,PRCP,0,
US1MDQA0006,20150101,SNOW,0,
ASN00017022,20150101,PRCP,0,
CA008403603,20150101,TMAX,-51,
CA008403603,20150101,TMIN,-163,
CA008403603,20150101,PRCP,0,
US1KYJC0001,20150101,PRCP,0,
US1KYJC0001,20150101,SNOW,0,
ASN00040178,20150101,PRCP,0,
CA008200827,20150101,TMAX,-24,
CA008200827,20150101,TMIN,-133,
CA008200827,20150101,PRCP,8,
CA008200827,20150101,SNWD,90,
US1KYAL0017,20150101,PRCP,0,
US1KYAL0017,20150101,SNOW,0,
US1KYCB0004,20150101,PRCP,0,
US1KYCB0004,20150101,SNOW,0,
CA007093GJ5,20150101,TMAX,-171,
CA007093GJ5,20150101,TMIN,-217,
CA007093GJ5,20150101,PRCP,2,
CA007093GJ5,20150101,TAVG,-201,
ASN00047045,20150101,PRCP,0,
US1TXKN0073,20150101,PRCP,74,
ASN00008143,20150101,PRCP,0,
US1TXLB0001,20150101,PRCP,0,
US1TXLB0001,20150101,SNOW,0,
US1TXHYS007,20150101,PRCP,147,
ASN00023129,20150101,PRCP,0,
US1TXCMR096,20150101,PRCP,102,
US1TXBXR269,20150101,PRCP,10,
US1TXBXR269,20150101,SNOW,0,
US1TXBXR269,20150101,SNWD,0,
US1TXBXR269,20150101,WESD,0,
US1TXBXR269,20150101,WESF,0,
ASN00044206,20150101,PRCP,0,
US1TXAR0006,20150101,PRCP,0,
US1TNBN0004,20150101,PRCP,0,
US1TNBN0004,20150101,SNOW,0,
US1TNHT0001,20150101,PRCP,0,
US1TNHT0001,20150101,SNOW,0,
US1SCGT0027,20150101,PRCP,0,
US1SCLX0070,20150101,PRCP,5,
US1PALH0005,20150101,PRCP,0,
US1PALH0005,20150101,SNOW,0,
FRE00104088,20150101,TMAX,74,
FRE00104088,20150101,TMIN,-56,
FRE00104088,20150101,PRCP,0,
FRE00104088,20150101,TAVG,-5,
US1NMBR0201,20150101,PRCP,13,
US1NMBR0201,20150101,SNWD,13,
US1NMBR0201,20150101,WESD,13,
FIE00145487,20150101,PRCP,5,
US1NJMN0051,20150101,PRCP,0,
US1NJMN0051,20150101,SNOW,0,
BLM00085201,20150101,TMAX,167,
BLM00085201,20150101,TMIN,48,
BLM00085201,20150101,PRCP,13,
BLM00085201,20150101,TAVG,90,
US1NMDA0046,20150101,PRCP,0,
US1NMDA0046,20150101,SNOW,0,
AYM00089606,20150101,TMAX,-264,
AYM00089606,20150101,PRCP,0,
AYM00089606,20150101,SNWD,1039,
AYM00089606,20150101,TAVG,-304,
AYW00087602,20150101,TAVG,-9,
US1NJCN0017,20150101,PRCP,0,
US1NJCN0017,20150101,SNOW,0,
AYM00089504,20150101,TMAX,-45,
AYM00089504,20150101,TMIN,-93,
AYM00089504,20150101,TAVG,-71,
AYM00089050,20150101,TMAX,10,
AYM00089050,20150101,TMIN,-7,
AYM00089050,20150101,PRCP,0,
AYM00089050,20150101,SNWD,320,
AYM00089050,20150101,TAVG,3,
US1NJMN0048,20150101,PRCP,0,
US1NJMN0048,20150101,SNOW,0,
US1NJMN0048,20150101,SNWD,0,
US1NJMN0048,20150101,WESD,0,
US1NJMN0048,20150101,WESF,0,
US1NJCN0011,20150101,PRCP,0,
US1NJCN0011,20150101,SNOW,0,
FIE00143586,20150101,TMAX,36,
FIE00143586,20150101,TMIN,6,
US1MSTP0002,20150101,PRCP,0,
US1MSTP0002,20150101,SNOW,0,
US1NCBC0084,20150101,PRCP,0,
US1NCBC0084,20150101,SNOW,0,
US1NCBC0084,20150101,SNWD,0,
US1NCOR0028,20150101,PRCP,0,
US1NCOR0028,20150101,SNOW,0,
US1MOFSA047,20150101,PRCP,0,
US1MOFSA047,20150101,SNOW,0,
US1MOGR0027,20150101,PRCP,0,
US1MOGR0027,20150101,SNOW,0,
US1NCRN0003,20150101,PRCP,0,
US1NCRN0003,20150101,SNOW,0,
FIE00142385,20150101,TMAX,39,
FIE00142385,20150101,TMIN,18,
ENE00175079,20150101,TMAX,40,
ENE00175079,20150101,TMIN,12,
ENE00175079,20150101,PRCP,74,
US1MOFSA015,20150101,PRCP,0,
US1MOFSA015,20150101,SNOW,0,
ASN00007179,20150101,PRCP,60,
US1MNHN0099,20150101,PRCP,0,
US1MNHN0099,20150101,SNOW,0,
US1MNHN0099,20150101,SNWD,76,
US1MNHN0099,20150101,WESF,0,
US1MOCN0007,20150101,PRCP,0,
US1MOCN0007,20150101,SNOW,0,
CIM00085577,20150101,TMIN,146,
CIM00085577,20150101,PRCP,0,
CIM00085577,20150101,TAVG,209,
CHM00059254,20150101,TMAX,209,
CHM00059254,20150101,TAVG,144,
US1MIOK0047,20150101,PRCP,0,
US1MIOK0047,20150101,SNOW,0,
USW00094704,20150101,TMAX,22,
USW00094704,20150101,TMIN,-55,
USW00094704,20150101,PRCP,0,
USW00094704,20150101,AWND,33,
USW00094704,20150101,PGTM,1514,
USW00094704,20150101,WDF2,210,
USW00094704,20150101,WDF5,210,
USW00094704,20150101,WSF2,76,
USW00094704,20150101,WSF5,121,
ASN00014163,20150101,PRCP,1620,
USW00053132,20150101,TMAX,73,
USW00053132,20150101,TMIN,-52,
USW00053132,20150101,PRCP,0,
US1COWA0068,20150101,PRCP,0,
US1COWA0068,20150101,SNOW,0,
US1COWA0068,20150101,SNWD,152,
US1COWA0068,20150101,WESD,343,
US1COWA0068,20150101,WESF,0,
USW00022016,20150101,TMAX,26,
USW00022016,20150101,TMIN,-49,
USW00022016,20150101,PRCP,0,
AR000087803,20150101,TMIN,75,
AR000087803,20150101,PRCP,0,
AR000087803,20150101,TAVG,123,
USW00024235,20150101,TMAX,78,2400
USW00024235,20150101,TMIN,6,2400
USW00024235,20150101,PRCP,0,2400
USW00024235,20150101,AWND,49,
USW00024235,20150101,PGTM,736,
USW00024235,20150101,WDF2,120,
USW00024235,20150101,WDF5,120,
USW00024235,20150101,WSF2,89,
USW00024235,20150101,WSF5,107,
CA003034577,20150101,TMAX,41,
CA003034577,20150101,TMIN,-95,
CA003034577,20150101,PRCP,0,
USW00013889,20150101,TMAX,161,2400
USW00013889,20150101,TMIN,89,2400
USW00013889,20150101,PRCP,0,2400
USW00013889,20150101,SNOW,0,
USR0000NBEA,20150101,TMAX,-22,
USR0000NBEA,20150101,TMIN,-133,
USR0000NBEA,20150101,TAVG,-83,
USR0000TARA,20150101,TMAX,83,
USR0000TARA,20150101,TMIN,56,
USR0000TARA,20150101,TAVG,70,
USS0005N16S,20150101,TMAX,-39,
USS0005N16S,20150101,TMIN,-171,
USS0005N16S,20150101,TOBS,-164,
USS0005N16S,20150101,PRCP,0,
USS0005N16S,20150101,SNWD,279,
USS0005N16S,20150101,AWDR,285,
USS0005N16S,20150101,AWND,6,
USS0005N16S,20150101,TAVG,-96,
USS0005N16S,20150101,WESD,559,
USS0005N16S,20150101,WSFI,84,
USW00013889,20150101,SNWD,0,
USW00013889,20150101,AWND,28,
USW00013889,20150101,TAVG,111,
USW00013889,20150101,WDF2,30,
USW00013889,20150101,WDF5,50,
USW00013889,20150101,WSF2,58,
USW00013889,20150101,WSF5,67,
USW00013889,20150101,WT01,1,
US1COLR0797,20150101,PRCP,0,
US1COLR0797,20150101,SNOW,0,
US1COLR0797,20150101,SNWD,114,
USR0000MANT,20150101,TMAX,-28,
USR0000MANT,20150101,TMIN,-183,
USR0000MANT,20150101,TAVG,-112,
USR0000MLIT,20150101,TMAX,11,
USR0000MLIT,20150101,TMIN,-56,
USR0000MLIT,20150101,TAVG,-19,
USR0000CLAS,20150101,TMAX,117,
USR0000CLAS,20150101,TMIN,17,
USR0000CLAS,20150101,TAVG,53,
ASN00068242,20150101,TMAX,256,
ASN00068242,20150101,TMIN,195,
ASN00068242,20150101,PRCP,0,
USR0000CCOT,20150101,TMAX,-50,
USR0000CCOT,20150101,TMIN,-128,
USR0000CCOT,20150101,TAVG,-91,
USC00518552,20150101,PRCP,0,800
USR0000AHAR,20150101,TMAX,-66,
USR0000AHAR,20150101,TMIN,-89,
USR0000AHAR,20150101,TAVG,-76,
USR0000AGUT,20150101,TMAX,6,
USR0000AGUT,20150101,TMIN,-67,
USR0000AGUT,20150101,TAVG,-34,
USR0000ASSA,20150101,TMAX,-67,
USR0000ASSA,20150101,TMIN,-156,
USR0000ASSA,20150101,TAVG,-122,
ASN00040021,20150101,PRCP,0,
ASN00085167,20150101,PRCP,0,
ASN00015654,20150101,PRCP,0,
US1LAUN0002,20150101,PRCP,8,
ASN00039149,20150101,PRCP,68,
US1KSMR0005,20150101,PRCP,0,
US1KSMR0005,20150101,SNOW,0,
US1INST0012,20150101,PRCP,0,
US1INRP0004,20150101,PRCP,0,
US1INRP0004,20150101,SNOW,0,
US1INRP0004,20150101,SNWD,0,
US1INRP0004,20150101,WESF,0,
ASN00082042,20150101,TMAX,292,
ASN00082042,20150101,TMIN,60,
ASN00082042,20150101,PRCP,0,
ASN00039085,20150101,TMIN,249,
ASN00039085,20150101,PRCP,0,
US1INLW0004,20150101,PRCP,0,
US1INLW0004,20150101,SNOW,0,
US1INKS0042,20150101,PRCP,0,
US1INKS0042,20150101,SNOW,0,
ASN00079031,20150101,PRCP,0,
US1AZMR0025,20150101,PRCP,28,
USC00411063,20150101,TMAX,-17,700
USC00411063,20150101,TMIN,-39,700
USC00411063,20150101,TOBS,-17,700
USC00411063,20150101,PRCP,76,700
US1ARPS0011,20150101,PRCP,0,
US1ARPS0011,20150101,SNOW,0,
USC00405210,20150101,TMAX,33,700
USC00405210,20150101,TMIN,-33,700
USC00405210,20150101,TOBS,11,700
USC00405210,20150101,PRCP,0,700
USC00405210,20150101,SNOW,0,
USC00405210,20150101,SNWD,0,
USC00391102,20150101,PRCP,0,800
USC00391102,20150101,SNOW,0,
USC00391102,20150101,SNWD,102,
US1ARNW0004,20150101,PRCP,0,
US1ARNW0004,20150101,SNOW,0,
US1ARCY0001,20150101,PRCP,0,
US1ARCY0001,20150101,SNOW,0,
USC00361977,20150101,PRCP,0,700
USC00361977,20150101,SNOW,0,
USC00361977,20150101,SNWD,0,
US1ALMB0004,20150101,PRCP,0,
US1ALMB0004,20150101,SNOW,0,
CA001126070,20150101,TMAX,-20,
CA001126070,20150101,TMIN,-85,
CA001126070,20150101,PRCP,0,
CA001126070,20150101,SNOW,0,
CA001126070,20150101,SNWD,0,
US1ALJF0054,20150101,PRCP,0,
US1ALJF0054,20150101,SNOW,0,
USC00349724,20150101,TMAX,100,700
USC00349724,20150101,TMIN,-22,700
USC00349724,20150101,TOBS,-11,700
USC00349724,20150101,PRCP,13,700
USC00349724,20150101,SNOW,0,
USC00349724,20150101,SNWD,0,
USC00345020,20150101,TMAX,22,2400
USC00345020,20150101,TMIN,-11,2400
USC00345020,20150101,SN32,17,2400
USC00345020,20150101,SX32,39,2400
USC00348027,20150101,TMAX,-6,2400
USC00348027,20150101,TMIN,-56,2400
USC00348027,20150101,PRCP,0,2400
USC00348027,20150101,SN32,0,2400
USC00348027,20150101,SX32,6,2400
USC00349086,20150101,PRCP,0,700
CA001060080,20150101,TMAX,70,
CA001060080,20150101,TMIN,0,
CA001060080,20150101,PRCP,186,
CA001060080,20150101,SNOW,0,
CA001060080,20150101,SNWD,0,
US10perk008,20150101,PRCP,0,
US10perk008,20150101,SNOW,0,
USC00344573,20150101,PRCP,0,700
US10john012,20150101,PRCP,0,
US10john012,20150101,SNOW,0,
USC00342678,20150101,PRCP,0,730
USC00342678,20150101,SNOW,0,
USC00342678,20150101,SNWD,0,
ASN00061095,20150101,PRCP,0,
ASN00014967,20150101,PRCP,96,
US1ILSP0006,20150101,PRCP,0,
US1ILSP0006,20150101,SNOW,0,
US1ILSP0006,20150101,SNWD,0,
US1ILKN0001,20150101,PRCP,0,
US1ILKN0001,20150101,SNOW,0,
ASN00077005,20150101,PRCP,0,
US1ILBU0008,20150101,PRCP,0,
US1ILBU0008,20150101,SNOW,0,
CA005040FJ3,20150101,TMAX,-140,
CA005040FJ3,20150101,TMIN,-210,
CA005040FJ3,20150101,PRCP,5,
CA005040FJ3,20150101,SNOW,5,
CA005040FJ3,20150101,SNWD,0,
ASN00076103,20150101,PRCP,0,
US1GAHL0010,20150101,PRCP,0,
US1HIKI0001,20150101,PRCP,0,
US1GALR0007,20150101,PRCP,0,
US1GALR0007,20150101,SNOW,0,
US1GAGY0003,20150101,PRCP,0,
US1GAAT0002,20150101,PRCP,0,
US1GAAT0002,20150101,SNOW,0,
CA004063753,20150101,TMAX,-222,
CA004063753,20150101,TMIN,-307,
CA004063753,20150101,PRCP,0,
CA004063753,20150101,SNWD,140,
CA004085052,20150101,TMAX,-150,
CA004085052,20150101,TMIN,-165,
CA004085052,20150101,PRCP,8,
CA004085052,20150101,SNOW,8,
CA004085052,20150101,SNWD,40,
ASN00014704,20150101,TMAX,370,
ASN00014704,20150101,TMIN,243,
ASN00014704,20150101,PRCP,352,
US1FLMD0051,20150101,PRCP,0,
US1FLMD0051,20150101,SNOW,0,
US1FLLN0031,20150101,PRCP,0,
US1FLLN0031,20150101,SNOW,0,
US1FLMT0005,20150101,PRCP,178,
US1FLMT0005,20150101,SNOW,0,
